time_s,event_type,name,signpost_id,message,process,thread
31.472432583,Begin,FeedRenderCells,0x11b,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.472471541,End,FeedRenderCells,0x11b,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
31.62319825,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0012,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.464284291,Begin,FeedDrag,0x11c,item=game_0012,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.464300166,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.464576166,Begin,WebPoolReconcile,0x11d,current=game_0012 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.4645995,Begin,FeedRenderCells,0x11e,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.464626291,End,FeedRenderCells,0x11e,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.464627875,End,WebPoolReconcile,0x11d,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.59751275,End,FeedDrag,0x11c,drag ended,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.59751625,Begin,FeedDeceleration,0x11f,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.939301416,End,FeedDeceleration,0x11f,settled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.939318375,Begin,FeedSettle,0x120,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.939328125,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=10 item=game_0013,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.93933,Begin,FeedAssignWindow,0x121,item=game_0013,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.939353708,Begin,FeedRenderCells,0x122,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.939391166,End,FeedRenderCells,0x122,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.939396208,End,FeedAssignWindow,0x121,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.939412041,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0013,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.939497666,End,FeedSettle,0x120,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.939658291,Begin,FeedWebViewDetach,0x123,item=game_0012,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.940620583,End,FeedWebViewDetach,0x123,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.940738166,Begin,WebPoolReconcile,0x124,current=game_0013 eligible=game_0013,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.94074675,Begin,WebSlotReset,0x125,item=game_0010,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.940838333,End,WebLoadToReady,0x108,reset or cancelled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.940958583,End,WebSlotReset,0x125,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.940977583,Begin,FeedRenderCells,0x126,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.940989625,End,FeedRenderCells,0x126,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
32.940990875,End,WebPoolReconcile,0x124,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
33.212612416,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
33.216149666,Begin,WebPoolReconcile,0x127,current=game_0013 eligible=game_0013,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
33.216245208,Begin,WebLoadToReady,0x128,item=game_0013 role=current slot=1,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
33.216409416,Begin,FeedRenderCells,0x129,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
33.216418875,Begin,FeedWebViewAttach,0x12a,item=game_0013,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
33.21712925,End,FeedWebViewAttach,0x12a,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
33.217317458,End,FeedRenderCells,0x129,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
33.217319833,End,WebPoolReconcile,0x127,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
33.2238805,Begin,FeedRenderCells,0x12b,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
33.22390925,End,FeedRenderCells,0x12b,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
33.35170325,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0013,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.147950333,Begin,FeedDrag,0x12c,item=game_0013,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.14797275,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.148250291,Begin,WebPoolReconcile,0x12d,current=game_0013 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.148273166,Begin,FeedRenderCells,0x12e,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.148298458,End,FeedRenderCells,0x12e,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.148300083,End,WebPoolReconcile,0x12d,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.464501625,End,FeedDrag,0x12c,drag ended,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.464505708,Begin,FeedDeceleration,0x12f,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.789546583,End,FeedDeceleration,0x12f,settled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.789550541,Begin,FeedSettle,0x130,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.7895605,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=11 item=game_0014,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.789562416,Begin,FeedAssignWindow,0x131,item=game_0014,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.789588125,Begin,FeedRenderCells,0x132,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.7896245,End,FeedRenderCells,0x132,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.789629541,End,FeedAssignWindow,0x131,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.789645375,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0014,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.789729333,End,FeedSettle,0x130,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.789892,Begin,FeedWebViewDetach,0x133,item=game_0013,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.790218833,End,FeedWebViewDetach,0x133,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.790336666,Begin,WebPoolReconcile,0x134,current=game_0014 eligible=game_0014,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.790348791,Begin,WebSlotReset,0x135,item=game_0012,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.790460875,End,WebLoadToReady,0x118,reset or cancelled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.790606666,End,WebSlotReset,0x135,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.79062625,Begin,FeedRenderCells,0x136,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.790640291,End,FeedRenderCells,0x136,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
34.790641708,End,WebPoolReconcile,0x134,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.015921666,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.020337666,Begin,WebPoolReconcile,0x137,current=game_0014 eligible=game_0014,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.020421625,Begin,WebLoadToReady,0x138,item=game_0014 role=current slot=2,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.020642333,Begin,FeedRenderCells,0x139,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.020652875,Begin,FeedWebViewAttach,0x13a,item=game_0014,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.021355083,End,FeedWebViewAttach,0x13a,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.021537416,End,FeedRenderCells,0x139,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.021539625,End,WebPoolReconcile,0x137,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.033491625,Begin,FeedRenderCells,0x13b,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.033509333,End,FeedRenderCells,0x13b,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.371622125,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0014,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.915007916,Begin,FeedDrag,0x13c,item=game_0014,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.915030458,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.915761125,Begin,WebPoolReconcile,0x13d,current=game_0014 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.915784041,Begin,FeedRenderCells,0x13e,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.915813125,End,FeedRenderCells,0x13e,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
35.915815041,End,WebPoolReconcile,0x13d,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.181475791,End,FeedDrag,0x13c,drag ended,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.181479458,Begin,FeedDeceleration,0x13f,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.523278291,End,FeedDeceleration,0x13f,settled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.523281791,Begin,FeedSettle,0x140,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.523290875,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=12 item=game_0015,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.523292708,Begin,FeedAssignWindow,0x141,item=game_0015,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.523317708,Begin,FeedRenderCells,0x142,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.523354708,End,FeedRenderCells,0x142,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.523360083,End,FeedAssignWindow,0x141,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.523375583,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0015,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.523467958,End,FeedSettle,0x140,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.523634958,Begin,FeedWebViewDetach,0x143,item=game_0014,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.523964041,End,FeedWebViewDetach,0x143,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.524079625,Begin,WebPoolReconcile,0x144,current=game_0015 eligible=game_0015,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.524088291,Begin,WebSlotReset,0x145,item=game_0013,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.5241935,End,WebLoadToReady,0x128,reset or cancelled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.524331958,End,WebSlotReset,0x145,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.524352958,Begin,FeedRenderCells,0x146,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.524366916,End,FeedRenderCells,0x146,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.524368375,End,WebPoolReconcile,0x144,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.665404416,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.666290625,Begin,WebPoolReconcile,0x147,current=game_0015 eligible=game_0015,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.6663605,Begin,WebLoadToReady,0x148,item=game_0015 role=current slot=1,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.666496083,Begin,FeedRenderCells,0x149,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.666502958,Begin,FeedWebViewAttach,0x14a,item=game_0015,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.666968041,End,FeedWebViewAttach,0x14a,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.667123416,End,FeedRenderCells,0x149,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.667125541,End,WebPoolReconcile,0x147,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.676656041,Begin,FeedRenderCells,0x14b,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.676694125,End,FeedRenderCells,0x14b,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
36.870834458,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0015,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.448495125,Begin,FeedDrag,0x14c,item=game_0015,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.448513791,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.449197416,Begin,WebPoolReconcile,0x14d,current=game_0015 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.449221083,Begin,FeedRenderCells,0x14e,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.449261291,End,FeedRenderCells,0x14e,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.449263125,End,WebPoolReconcile,0x14d,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.740173791,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.746181833,Begin,WebPoolReconcile,0x14f,current=game_0015 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.746249708,Begin,WebLoadToReady,0x150,item=game_0016 role=adjacent slot=0,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.746377916,Begin,FeedRenderCells,0x151,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.746385,Begin,FeedWebViewAttach,0x152,item=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.747084583,End,FeedWebViewAttach,0x152,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.747249875,End,FeedRenderCells,0x151,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.747251666,End,WebPoolReconcile,0x14f,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.752458625,Begin,FeedRenderCells,0x153,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.752493125,End,FeedRenderCells,0x153,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
37.921839958,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.081791875,End,FeedDrag,0x14c,drag ended,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.081795708,Begin,FeedDeceleration,0x154,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.423548208,End,FeedDeceleration,0x154,settled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.423551916,Begin,FeedSettle,0x155,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.42356075,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=13 item=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.423562625,Begin,FeedAssignWindow,0x156,item=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.423587333,Begin,FeedRenderCells,0x157,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.423627958,End,FeedRenderCells,0x157,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.423647791,End,FeedAssignWindow,0x156,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.423663458,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.423745375,End,FeedSettle,0x155,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.42391425,Begin,FeedWebViewDetach,0x158,item=game_0015,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.42424975,End,FeedWebViewDetach,0x158,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.42437075,Begin,WebPoolReconcile,0x159,current=game_0016 eligible=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424391583,Begin,WebSlotReset,0x15a,item=game_0014,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424495625,End,WebLoadToReady,0x138,reset or cancelled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424629333,End,WebSlotReset,0x15a,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424648166,Begin,FeedRenderCells,0x15b,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424664958,End,FeedRenderCells,0x15b,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424666333,End,WebPoolReconcile,0x159,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424684625,Begin,FeedFilter,0x15c,count=20,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424699916,End,FeedFilter,0x15c,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.42473925,Begin,FeedFilter,0x15d,count=20,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424750958,End,FeedFilter,0x15d,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424763041,Begin,FeedFilter,0x15e,count=20,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424773375,End,FeedFilter,0x15e,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.424785166,Begin,FeedPageLoad,0x15f,page=2 generation=3 attempt=0,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.845303583,Event,FeedPageReceived,OS_SIGNPOST_ID_EXCLUSIVE,page=2 count=10,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.845352208,Begin,FeedFilter,0x160,count=30,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.845368875,End,FeedFilter,0x160,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.845416208,End,FeedPageLoad,0x15f,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.845419916,Begin,FeedFilter,0x161,count=30,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.84543375,End,FeedFilter,0x161,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.845845583,Begin,FeedSnapshot,0x162,old=16 new=25 revision=3,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.845864291,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.849312208,Begin,WebPoolReconcile,0x163,current=game_0016 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.84938775,Begin,FeedRenderCells,0x164,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.84941175,End,FeedRenderCells,0x164,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.849413625,End,WebPoolReconcile,0x163,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.849434333,Begin,FeedAssignWindow,0x165,item=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.84945125,Begin,FeedRenderCells,0x166,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.849460958,End,FeedRenderCells,0x166,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.849474708,End,FeedAssignWindow,0x165,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.849492291,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.849544333,End,FeedSnapshot,0x162,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.849632666,Begin,WebPoolReconcile,0x167,current=game_0016 eligible=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.849647125,Begin,FeedRenderCells,0x168,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.849656583,End,FeedRenderCells,0x168,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.849657875,End,WebPoolReconcile,0x167,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.880825166,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.881185041,Begin,WebPoolReconcile,0x169,current=game_0016 eligible=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.881281708,Begin,WebLoadToReady,0x16a,item=game_0017 role=adjacent slot=2,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.881475208,Begin,FeedRenderCells,0x16b,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.881499583,End,FeedRenderCells,0x16b,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.88150125,End,WebPoolReconcile,0x169,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.900762916,Begin,FeedRenderCells,0x16c,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
38.9007955,End,FeedRenderCells,0x16c,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
39.053627041,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0017,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
40.732159708,Begin,FeedDrag,0x16d,item=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
40.732169291,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
40.732412541,Begin,FeedWebViewAttach,0x16e,item=game_0017,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
40.732839583,End,FeedWebViewAttach,0x16e,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
40.733295041,Begin,WebPoolReconcile,0x16f,current=game_0016 eligible=none,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
40.733307416,Begin,FeedRenderCells,0x170,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
40.733317208,End,FeedRenderCells,0x170,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
40.733317958,End,WebPoolReconcile,0x16f,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.382215875,End,FeedDrag,0x16d,drag ended,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.382217833,Begin,FeedDeceleration,0x171,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.724066041,End,FeedDeceleration,0x171,settled,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.724069791,Begin,FeedSettle,0x172,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.724079041,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=14 item=game_0017,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.724080875,Begin,FeedAssignWindow,0x173,item=game_0017,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.724108791,Begin,FeedRenderCells,0x174,,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.72416775,End,FeedRenderCells,0x174,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.724173875,End,FeedAssignWindow,0x173,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.724193166,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0017,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.724302541,End,FeedSettle,0x172,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.724465666,Begin,FeedWebViewDetach,0x175,item=game_0016,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
41.724805041,End,FeedWebViewDetach,0x175,completed,Sekai (9071),"Main Thread (0xde42e) (Sekai, pid: 9071)"
