name,signpost_id,start_s,end_s,duration_ms,begin_message,outcome
WebPoolReconcile,0x178,41.342562708,41.342838083,0.2753749999939714,current=game_0022 eligible=game_0022,completed
WebSlotReset,0x179,41.34257225,41.342748416,0.17616599999570326,item=game_0020,completed
FeedRenderCells,0x17a,41.342820916,41.342836541,0.015624999996077804,,completed
WebPoolReconcile,0x17b,42.123675208,42.124034083,0.358874999996317,current=game_0022 eligible=game_0022,completed
WebLoadToReady,0x17c,42.123767083,49.660820166,7537.053083000003,item=game_0023 role=adjacent slot=2,reset or cancelled
FeedRenderCells,0x17d,42.124005416,42.124032208,0.026791999999886684,,completed
FeedRenderCells,0x17e,42.140671125,42.140698958,0.027833000004306996,,completed
FeedDrag,0x17f,42.80081175,42.875769875,74.95812500000198,item=game_0022,drag ended
WebPoolReconcile,0x180,42.801109625,42.8012105,0.10087500000111049,current=game_0022 eligible=none,completed
FeedRenderCells,0x181,42.801181541,42.801208833,0.027291999998624306,,completed
FeedDeceleration,0x182,42.875773333,43.209120208,333.3468750000037,,settled
FeedSettle,0x183,43.209123541,43.209348333,0.22479200000447008,,completed
FeedAssignWindow,0x184,43.20913425,43.209248875,0.11462500000192222,item=game_0023,completed
FeedRenderCells,0x185,43.209206166,43.20924225,0.03608400000132406,,completed
WebPoolReconcile,0x186,43.209564708,43.209856458,0.2917499999952611,current=game_0023 eligible=game_0023,completed
WebSlotReset,0x187,43.20957325,43.209756791,0.18354099999839946,item=game_0021,completed
FeedRenderCells,0x188,43.209836583,43.209854875,0.01829200000003084,,completed
WebPoolReconcile,0x189,43.547861833,43.548217083,0.3552499999983638,current=game_0023 eligible=game_0023,completed
WebLoadToReady,0x18a,43.547950083,50.794390625,7246.440541999995,item=game_0024 role=adjacent slot=0,reset or cancelled
FeedRenderCells,0x18b,43.548190041,43.548215375,0.02533400000004349,,completed
FeedRenderCells,0x18c,43.562103541,43.562130791,0.027250000002254637,,completed
FeedDrag,0x18d,47.393356083,47.459968291,66.61220800000223,item=game_0023,drag ended
WebPoolReconcile,0x18e,47.393750958,47.393861708,0.11075000000460022,current=game_0023 eligible=none,completed
FeedRenderCells,0x18f,47.393829833,47.393859916,0.030082999998626292,,completed
FeedDeceleration,0x190,47.459971791,47.793407416,333.4356249999999,,settled
FeedSettle,0x191,47.79341075,47.793641041,0.23029100000115932,,completed
FeedAssignWindow,0x192,47.793420416,47.793539916,0.11950000000382488,item=game_0024,completed
FeedRenderCells,0x193,47.793494125,47.793532541,0.038415999995322636,,completed
WebPoolReconcile,0x194,47.79420325,47.794606,0.4027499999992301,current=game_0024 eligible=game_0024,completed
WebSlotReset,0x195,47.794214333,47.79448325,0.2689169999996466,item=game_0022,completed
FeedRenderCells,0x196,47.794583958,47.794604458,0.020500000005085894,,completed
WebPoolReconcile,0x197,47.970287708,47.970655166,0.3674579999994876,current=game_0024 eligible=game_0024,completed
FeedRenderCells,0x199,47.970627208,47.970653416,0.02620799999419887,,completed
FeedRenderCells,0x19a,47.985259291,47.985286666,0.027375000001939043,,completed
FeedDrag,0x19b,49.252752125,49.318564708,65.81258299999604,item=game_0024,drag ended
WebPoolReconcile,0x19c,49.253431,49.253538208,0.10720800000285635,current=game_0024 eligible=none,completed
FeedRenderCells,0x19d,49.2535065,49.2535365,0.030000000002416982,,completed
FeedDeceleration,0x19e,49.318568083,49.660232291,341.6642079999974,,settled
FeedSettle,0x19f,49.660236041,49.660471208,0.235166999999592,,completed
FeedAssignWindow,0x1a0,49.660247208,49.660369666,0.12245799999988094,item=game_0026,completed
FeedRenderCells,0x1a1,49.660325208,49.660362166,0.03695799999547944,,completed
WebPoolReconcile,0x1a2,49.660707291,49.661019708,0.31241699999640105,current=game_0026 eligible=game_0026,completed
WebSlotReset,0x1a3,49.660718458,49.660912166,0.1937080000047331,item=game_0023,completed
FeedRenderCells,0x1a4,49.660996083,49.661018125,0.022041999997668427,,completed
FeedDrag,0x1a5,50.369064291,50.468720291,99.65599999999597,item=game_0026,drag ended
WebPoolReconcile,0x1a6,50.369316875,50.369418291,0.10141599999968776,current=game_0026 eligible=none,completed
FeedRenderCells,0x1a7,50.369387291,50.36941625,0.02895899999799667,,completed
WebPoolReconcile,0x1a8,50.432892416,50.43326225,0.36983399999712674,current=game_0026 eligible=none,completed
FeedRenderCells,0x1aa,50.433134625,50.433261,0.12637500000067803,,completed
FeedRenderCells,0x1ab,50.441923458,50.441960041,0.03658300000353165,,completed
FeedDeceleration,0x1ac,50.468730958,50.793745625,325.0146669999978,,settled
FeedSettle,0x1ad,50.79374925,50.794007041,0.25779100000278277,,completed
FeedAssignWindow,0x1ae,50.793760875,50.79389875,0.13787500000006503,item=game_0027,completed
FeedRenderCells,0x1af,50.793837375,50.793877333,0.039957999995010596,,completed
WebPoolReconcile,0x1b0,50.794268083,50.794605166,0.3370829999980174,current=game_0027 eligible=game_0027,completed
WebSlotReset,0x1b1,50.794276583,50.794487458,0.21087500000049886,item=game_0024,completed
FeedRenderCells,0x1b2,50.794582791,50.794603625,0.02083399999719404,,completed
FeedFilter,0x1b3,50.794622791,50.794640791,0.017999999997186933,count=30,completed
FeedFilter,0x1b4,50.794672208,50.79468675,0.014541999995287824,count=30,completed
FeedFilter,0x1b5,50.794696625,50.79471025,0.013625000001127319,count=30,completed
FeedPageLoad,0x1b6,50.794720416,51.276962166,482.24175,page=3 generation=4 attempt=0,completed
WebPoolReconcile,0x1b7,51.181782708,51.182138875,0.35616699999962975,current=game_0027 eligible=game_0027,completed
FeedRenderCells,0x1b9,51.182110708,51.182137041,0.026332999993883277,,completed
FeedRenderCells,0x1ba,51.192478416,51.192505,0.026583999996887542,,completed
FeedFilter,0x1bb,51.276896083,51.276915708,0.01962500000018963,count=40,completed
FeedFilter,0x1bc,51.276965833,51.276983041,0.017208000002710833,count=40,completed
FeedSnapshot,0x1bd,51.277367625,51.27889425,1.5266250000038895,old=25 new=33 revision=4,completed
WebPoolReconcile,0x1be,51.278450541,51.278575333,0.12479200000115043,current=game_0027 eligible=none,completed
FeedRenderCells,0x1bf,51.278552208,51.2785735,0.021291999999561995,,completed
FeedAssignWindow,0x1c0,51.2787655,51.278835458,0.069958000004533,item=game_0027,completed
FeedRenderCells,0x1c1,51.278818291,51.278828791,0.010500000001911758,,completed
WebPoolReconcile,0x1c2,51.278907916,51.278963375,0.05545899999503945,current=game_0027 eligible=game_0027,completed
FeedRenderCells,0x1c3,51.278954083,51.278962125,0.008041999997487892,,completed
