time_s,event_type,name,signpost_id,message,process,thread
29.236118416,Begin,FeedRenderCells,0xf2,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.236146416,End,FeedRenderCells,0xf2,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.236148208,End,WebPoolReconcile,0xf0,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.265766541,Begin,FeedRenderCells,0xf3,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.265790041,End,FeedRenderCells,0xf3,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.352090041,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0012,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.572719416,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0013,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.965424291,Begin,FeedDrag,0xf4,item=game_0012,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.965441083,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.965765541,Begin,WebPoolReconcile,0xf5,current=game_0012 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.965835291,Begin,FeedRenderCells,0xf6,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.965864166,End,FeedRenderCells,0xf6,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
29.965866041,End,WebPoolReconcile,0xf5,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.065543791,End,FeedDrag,0xf4,drag ended,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.065547333,Begin,FeedDeceleration,0xf7,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.39037675,End,FeedDeceleration,0xf7,settled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.390380375,Begin,FeedSettle,0xf8,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.390389625,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=10 item=game_0013,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.390391541,Begin,FeedAssignWindow,0xf9,item=game_0013,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.390454916,Begin,FeedRenderCells,0xfa,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.390493958,End,FeedRenderCells,0xfa,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.390498833,End,FeedAssignWindow,0xf9,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.390513708,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0013,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.390600541,End,FeedSettle,0xf8,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.390856375,Begin,WebPoolReconcile,0xfb,current=game_0013 eligible=game_0013,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.390875625,Begin,WebSlotReset,0xfc,item=game_0010,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.390986791,End,WebLoadToReady,0xdf,reset or cancelled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.391090208,End,WebSlotReset,0xfc,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.39117525,Begin,FeedRenderCells,0xfd,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.391196583,End,FeedRenderCells,0xfd,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
30.39119825,End,WebPoolReconcile,0xfb,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
31.882366166,Begin,FeedDrag,0xfe,item=game_0013,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
31.882382708,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
31.88266575,Begin,WebPoolReconcile,0xff,current=game_0013 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
31.882734583,Begin,FeedRenderCells,0x100,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
31.882762083,End,FeedRenderCells,0x100,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
31.88276375,End,WebPoolReconcile,0xff,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.007233958,End,FeedDrag,0xfe,drag ended,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.00723725,Begin,FeedDeceleration,0x101,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.34070375,End,FeedDeceleration,0x101,settled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.340707458,Begin,FeedSettle,0x102,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.340718666,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=11 item=game_0014,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.340720708,Begin,FeedAssignWindow,0x103,item=game_0014,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.340804833,Begin,FeedRenderCells,0x104,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.340861333,End,FeedRenderCells,0x104,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.340866458,End,FeedAssignWindow,0x103,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.34088425,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0014,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.341080583,End,FeedSettle,0x102,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.341349166,Begin,WebPoolReconcile,0x105,current=game_0014 eligible=game_0014,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.341360083,Begin,WebSlotReset,0x106,item=game_0012,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.341477333,End,WebLoadToReady,0xed,reset or cancelled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.341579666,End,WebSlotReset,0x106,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.341666375,Begin,FeedRenderCells,0x107,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.3416895,End,FeedRenderCells,0x107,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
32.341691166,End,WebPoolReconcile,0x105,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.039967875,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.045096041,Begin,WebPoolReconcile,0x108,current=game_0014 eligible=game_0014,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.045202333,Begin,WebLoadToReady,0x109,item=game_0014 role=current slot=1,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.045512333,Begin,FeedRenderCells,0x10a,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.045722333,End,FeedRenderCells,0x10a,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.045724916,End,WebPoolReconcile,0x108,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.057588541,Begin,FeedRenderCells,0x10b,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.057610666,End,FeedRenderCells,0x10b,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.182604208,Begin,FeedDrag,0x10c,item=game_0014,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.182620166,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.182898708,Begin,WebPoolReconcile,0x10d,current=game_0014 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.182968708,Begin,FeedRenderCells,0x10e,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.182993625,End,FeedRenderCells,0x10e,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.182995416,End,WebPoolReconcile,0x10d,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.224028333,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0014,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.274151083,End,FeedDrag,0x10c,drag ended,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.274154791,Begin,FeedDeceleration,0x10f,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.607448833,End,FeedDeceleration,0x10f,settled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.607452583,Begin,FeedSettle,0x110,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.60746275,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=12 item=game_0015,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.60746475,Begin,FeedAssignWindow,0x111,item=game_0015,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.60753425,Begin,FeedRenderCells,0x112,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.607564458,End,FeedRenderCells,0x112,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.607569583,End,FeedAssignWindow,0x111,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.607584375,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0015,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.607670625,End,FeedSettle,0x110,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.607867416,Begin,WebPoolReconcile,0x113,current=game_0015 eligible=game_0015,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.607878416,Begin,WebSlotReset,0x114,item=game_0013,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.607979708,End,WebLoadToReady,0xf1,reset or cancelled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.608080291,End,WebSlotReset,0x114,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.60816325,Begin,FeedRenderCells,0x115,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.608184208,End,FeedRenderCells,0x115,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
33.60818575,End,WebPoolReconcile,0x113,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.0855515,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=blank,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.095450666,Begin,WebPoolReconcile,0x116,current=game_0015 eligible=game_0015,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.095548958,Begin,WebLoadToReady,0x117,item=game_0015 role=current slot=2,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.095839916,Begin,FeedRenderCells,0x118,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.096051583,End,FeedRenderCells,0x118,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.096054208,End,WebPoolReconcile,0x116,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.110972666,Begin,FeedRenderCells,0x119,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.111025291,End,FeedRenderCells,0x119,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.257091583,Event,WebNavigationCommit,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0015,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.44950575,Begin,FeedDrag,0x11a,item=game_0015,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.449523,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.449826958,Begin,WebPoolReconcile,0x11b,current=game_0015 eligible=none,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.449913666,Begin,FeedRenderCells,0x11c,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.449943958,End,FeedRenderCells,0x11c,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.449945916,End,WebPoolReconcile,0x11b,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.549372541,End,FeedDrag,0x11a,drag ended,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.549376125,Begin,FeedDeceleration,0x11d,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.87440125,End,FeedDeceleration,0x11d,settled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.87440475,Begin,FeedSettle,0x11e,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.874413791,Event,FeedCurrentItem,OS_SIGNPOST_ID_EXCLUSIVE,index=13 item=game_0016,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.874415541,Begin,FeedAssignWindow,0x11f,item=game_0016,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.874479458,Begin,FeedRenderCells,0x120,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.874517416,End,FeedRenderCells,0x120,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.874537416,End,FeedAssignWindow,0x11f,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.874552875,Event,FeedEligibility,OS_SIGNPOST_ID_EXCLUSIVE,item=game_0016,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.874656208,End,FeedSettle,0x11e,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.874900083,Begin,WebPoolReconcile,0x121,current=game_0016 eligible=game_0016,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.874909458,Begin,WebSlotReset,0x122,item=game_0014,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.875020708,End,WebLoadToReady,0x109,reset or cancelled,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.875121083,End,WebSlotReset,0x122,completed,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
34.875199041,Begin,FeedRenderCells,0x123,,Sekai (9781),"Main Thread (0xed277) (Sekai, pid: 9781)"
